date,usages.x,usages.y,usage,daynight
2021-10-15T16:00:00Z,168,1,169,1
2021-10-15T17:00:00Z,123,0,123,1
2021-10-15T18:00:00Z,124,0,124,1
2021-10-15T19:00:00Z,121,0,121,1
2021-10-15T20:00:00Z,867,0,867,1
2021-10-15T21:00:00Z,701,0,701,1
2021-10-15T22:00:00Z,131,0,131,0
2021-10-15T23:00:00Z,141,0,141,0
2021-10-16T00:00:00Z,0,213,213,0
2021-10-16T01:00:00Z,0,313,313,0
2021-10-16T02:00:00Z,0,276,276,0
2021-10-16T03:00:00Z,0,273,273,0
2021-10-16T04:00:00Z,0,365,365,0
2021-10-16T05:00:00Z,0,291,291,0
2021-10-16T06:00:00Z,0,279,279,1
2021-10-16T07:00:00Z,0,282,282,1
2021-10-16T08:00:00Z,0,256,256,1
2021-10-16T09:00:00Z,0,289,289,1
2021-10-16T10:00:00Z,0,281,281,1
2021-10-16T11:00:00Z,0,809,809,1
2021-10-16T12:00:00Z,0,238,238,1
2021-10-16T13:00:00Z,0,242,242,1
2021-10-16T14:00:00Z,0,419,419,1
2021-10-16T15:00:00Z,0,320,320,1
2021-10-16T16:00:00Z,146,0,146,1
2021-10-16T17:00:00Z,125,0,125,1
2021-10-16T18:00:00Z,123,0,123,1
2021-10-16T19:00:00Z,401,0,401,1
2021-10-16T20:00:00Z,613,0,613,1
2021-10-16T21:00:00Z,674,0,674,1
2021-10-16T22:00:00Z,137,0,137,0
2021-10-16T23:00:00Z,142,0,142,0
2021-10-17T00:00:00Z,283,0,283,0
2021-10-17T01:00:00Z,694,0,694,0
2021-10-17T02:00:00Z,1878,0,1878,0
2021-10-17T03:00:00Z,728,0,728,0
2021-10-17T04:00:00Z,124,0,124,0
2021-10-17T05:00:00Z,430,0,430,0
2021-10-17T06:00:00Z,1369,0,1369,1
2021-10-17T07:00:00Z,426,0,426,1
2021-10-17T08:00:00Z,356,0,356,1
2021-10-17T09:00:00Z,431,0,431,1
2021-10-17T10:00:00Z,1806,0,1806,1
2021-10-17T11:00:00Z,1995,0,1995,1
2021-10-17T12:00:00Z,467,0,467,1
2021-10-17T13:00:00Z,385,0,385,1
2021-10-17T14:00:00Z,328,0,328,1
2021-10-17T15:00:00Z,306,0,306,1
2021-10-17T16:00:00Z,138,0,138,1
2021-10-17T17:00:00Z,123,0,123,1
2021-10-17T18:00:00Z,117,0,117,1
2021-10-17T19:00:00Z,574,0,574,1
2021-10-17T20:00:00Z,464,0,464,1
2021-10-17T21:00:00Z,691,0,691,1
2021-10-17T22:00:00Z,158,0,158,0
2021-10-17T23:00:00Z,143,0,143,0
2021-10-18T00:00:00Z,237,0,237,0
2021-10-18T01:00:00Z,468,0,468,0
2021-10-18T02:00:00Z,754,0,754,0
2021-10-18T03:00:00Z,377,0,377,0
2021-10-18T04:00:00Z,414,0,414,0
2021-10-18T05:00:00Z,518,0,518,0
2021-10-18T06:00:00Z,319,0,319,1
2021-10-18T07:00:00Z,284,0,284,1
2021-10-18T08:00:00Z,269,0,269,1
2021-10-18T09:00:00Z,901,0,901,1
2021-10-18T10:00:00Z,539,0,539,1
2021-10-18T11:00:00Z,1319,0,1319,1
2021-10-18T12:00:00Z,236,0,236,1
2021-10-18T13:00:00Z,474,0,474,1
2021-10-18T14:00:00Z,227,0,227,1
2021-10-18T15:00:00Z,255,0,255,1
2021-10-18T16:00:00Z,158,0,158,1
2021-10-18T17:00:00Z,129,0,129,1
2021-10-18T18:00:00Z,121,0,121,1
2021-10-18T19:00:00Z,612,0,612,1
2021-10-18T20:00:00Z,413,0,413,1
2021-10-18T21:00:00Z,682,0,682,1
2021-10-18T22:00:00Z,157,0,157,0
2021-10-18T23:00:00Z,233,0,233,0
2021-10-19T00:00:00Z,0,233,233,0
2021-10-19T01:00:00Z,0,126,126,0
2021-10-19T02:00:00Z,0,113,113,0
2021-10-19T03:00:00Z,0,120,120,0
2021-10-19T04:00:00Z,0,120,120,0
2021-10-19T05:00:00Z,0,113,113,0
2021-10-19T06:00:00Z,0,114,114,1
2021-10-19T07:00:00Z,0,105,105,1
2021-10-19T08:00:00Z,0,114,114,1
2021-10-19T09:00:00Z,0,150,150,1
2021-10-19T10:00:00Z,0,325,325,1
2021-10-19T11:00:00Z,0,851,851,1
2021-10-19T12:00:00Z,0,347,347,1
2021-10-19T13:00:00Z,0,243,243,1
2021-10-19T14:00:00Z,0,243,243,1
2021-10-19T15:00:00Z,0,300,300,1
2021-10-19T16:00:00Z,152,1,153,1
2021-10-19T17:00:00Z,130,0,130,1
2021-10-19T18:00:00Z,123,0,123,1
2021-10-19T19:00:00Z,548,0,548,1
2021-10-19T20:00:00Z,458,0,458,1
2021-10-19T21:00:00Z,670,0,670,1
2021-10-19T22:00:00Z,119,0,119,0
2021-10-19T23:00:00Z,251,0,251,0
2021-10-20T00:00:00Z,0,267,267,0
2021-10-20T01:00:00Z,0,119,119,0
2021-10-20T02:00:00Z,0,120,120,0
2021-10-20T03:00:00Z,0,777,777,0
2021-10-20T04:00:00Z,0,482,482,0
2021-10-20T05:00:00Z,0,393,393,0
2021-10-20T06:00:00Z,0,374,374,1
2021-10-20T07:00:00Z,0,501,501,1
2021-10-20T08:00:00Z,0,495,495,1
2021-10-20T09:00:00Z,0,468,468,1
2021-10-20T10:00:00Z,0,400,400,1
2021-10-20T11:00:00Z,0,1600,1600,1
2021-10-20T12:00:00Z,0,286,286,1
2021-10-20T13:00:00Z,0,390,390,1
2021-10-20T14:00:00Z,0,259,259,1
2021-10-20T15:00:00Z,0,245,245,1
2021-10-20T16:00:00Z,268,2,270,1
2021-10-20T17:00:00Z,132,0,132,1
2021-10-20T18:00:00Z,130,0,130,1
2021-10-20T19:00:00Z,130,0,130,1
2021-10-20T20:00:00Z,646,0,646,1
2021-10-20T21:00:00Z,687,0,687,1
2021-10-20T22:00:00Z,320,0,320,0
2021-10-20T23:00:00Z,164,0,164,0
2021-10-21T00:00:00Z,0,356,356,0
2021-10-21T01:00:00Z,0,246,246,0
2021-10-21T02:00:00Z,0,199,199,0
2021-10-21T03:00:00Z,0,227,227,0
2021-10-21T04:00:00Z,0,304,304,0
2021-10-21T05:00:00Z,0,405,405,0
2021-10-21T06:00:00Z,0,1162,1162,1
2021-10-21T07:00:00Z,0,800,800,1
2021-10-21T08:00:00Z,0,400,400,1
2021-10-21T09:00:00Z,0,296,296,1
2021-10-21T10:00:00Z,0,624,624,1
2021-10-21T11:00:00Z,0,558,558,1
2021-10-21T12:00:00Z,0,354,354,1
2021-10-21T13:00:00Z,0,239,239,1
2021-10-21T14:00:00Z,0,240,240,1
2021-10-21T15:00:00Z,0,292,292,1
2021-10-21T16:00:00Z,159,1,160,1
2021-10-21T17:00:00Z,127,0,127,1
2021-10-21T18:00:00Z,123,0,123,1
2021-10-21T19:00:00Z,552,0,552,1
2021-10-21T20:00:00Z,460,0,460,1
2021-10-21T21:00:00Z,681,0,681,1
2021-10-21T22:00:00Z,130,0,130,0
2021-10-21T23:00:00Z,164,0,164,0
2021-10-22T00:00:00Z,0,372,372,0
2021-10-22T01:00:00Z,0,192,192,0
2021-10-22T02:00:00Z,0,173,173,0
2021-10-22T03:00:00Z,0,226,226,0
2021-10-22T04:00:00Z,0,262,262,0
2021-10-22T05:00:00Z,0,458,458,0
2021-10-22T06:00:00Z,0,169,169,1
2021-10-22T07:00:00Z,0,310,310,1
2021-10-22T08:00:00Z,0,343,343,1
2021-10-22T09:00:00Z,0,414,414,1
2021-10-22T10:00:00Z,0,294,294,1
2021-10-22T11:00:00Z,0,577,577,1
2021-10-22T12:00:00Z,0,706,706,1
2021-10-22T13:00:00Z,0,275,275,1
2021-10-22T14:00:00Z,0,435,435,1
2021-10-22T15:00:00Z,0,272,272,1
2021-10-22T16:00:00Z,165,1,166,1
2021-10-22T17:00:00Z,131,0,131,1
2021-10-22T18:00:00Z,125,0,125,1
2021-10-22T19:00:00Z,129,0,129,1
2021-10-22T20:00:00Z,907,0,907,1
2021-10-22T21:00:00Z,719,0,719,1
2021-10-22T22:00:00Z,149,0,149,0
2021-10-22T23:00:00Z,143,0,143,0
2021-10-23T00:00:00Z,0,362,362,0
2021-10-23T01:00:00Z,0,982,982,0
2021-10-23T02:00:00Z,0,413,413,0
2021-10-23T03:00:00Z,0,302,302,0
2021-10-23T04:00:00Z,0,312,312,0
2021-10-23T05:00:00Z,0,276,276,0
2021-10-23T06:00:00Z,0,281,281,1
2021-10-23T07:00:00Z,0,270,270,1
2021-10-23T08:00:00Z,0,228,228,1
2021-10-23T09:00:00Z,0,326,326,1
2021-10-23T10:00:00Z,0,2120,2120,1
2021-10-23T11:00:00Z,0,1388,1388,1
2021-10-23T12:00:00Z,0,375,375,1
2021-10-23T13:00:00Z,0,483,483,1
2021-10-23T14:00:00Z,0,248,248,1
2021-10-23T15:00:00Z,0,335,335,1
2021-10-23T16:00:00Z,203,0,203,1
2021-10-23T17:00:00Z,134,0,134,1
2021-10-23T18:00:00Z,124,0,124,1
2021-10-23T19:00:00Z,193,0,193,1
2021-10-23T20:00:00Z,820,0,820,1
2021-10-23T21:00:00Z,700,0,700,1
2021-10-23T22:00:00Z,132,0,132,0
2021-10-23T23:00:00Z,132,0,132,0
2021-10-24T00:00:00Z,432,0,432,0
2021-10-24T01:00:00Z,623,0,623,0
2021-10-24T02:00:00Z,320,0,320,0
2021-10-24T03:00:00Z,313,0,313,0
2021-10-24T04:00:00Z,285,0,285,0
2021-10-24T05:00:00Z,1507,0,1507,0
2021-10-24T06:00:00Z,1451,0,1451,1
2021-10-24T07:00:00Z,900,0,900,1
2021-10-24T08:00:00Z,266,0,266,1
2021-10-24T09:00:00Z,279,0,279,1
2021-10-24T10:00:00Z,216,0,216,1
2021-10-24T11:00:00Z,1604,0,1604,1
2021-10-24T12:00:00Z,331,0,331,1
2021-10-24T13:00:00Z,1035,0,1035,1
2021-10-24T14:00:00Z,850,0,850,1
2021-10-24T15:00:00Z,935,0,935,1
2021-10-24T16:00:00Z,233,0,233,1
2021-10-24T17:00:00Z,183,0,183,1
2021-10-24T18:00:00Z,122,0,122,1
2021-10-24T19:00:00Z,120,0,120,1
2021-10-24T20:00:00Z,110,0,110,1
2021-10-24T21:00:00Z,878,0,878,1
2021-10-24T22:00:00Z,730,0,730,0
2021-10-24T23:00:00Z,140,0,140,0
2021-10-25T00:00:00Z,151,0,151,0
2021-10-25T01:00:00Z,693,0,693,0
2021-10-25T02:00:00Z,436,0,436,0
2021-10-25T03:00:00Z,125,0,125,0
2021-10-25T04:00:00Z,126,0,126,0
2021-10-25T05:00:00Z,112,0,112,0
2021-10-25T06:00:00Z,116,0,116,1
2021-10-25T07:00:00Z,115,0,115,1
2021-10-25T08:00:00Z,121,0,121,1
2021-10-25T09:00:00Z,128,0,128,1
2021-10-25T10:00:00Z,131,0,131,1
2021-10-25T11:00:00Z,1236,0,1236,1
2021-10-25T12:00:00Z,640,0,640,1
2021-10-25T13:00:00Z,260,0,260,1
2021-10-25T14:00:00Z,256,0,256,1
2021-10-25T15:00:00Z,233,0,233,1
2021-10-25T16:00:00Z,951,0,951,1
2021-10-25T17:00:00Z,163,0,163,1
2021-10-25T18:00:00Z,122,0,122,1
2021-10-25T19:00:00Z,123,0,123,1
2021-10-25T20:00:00Z,257,0,257,1
2021-10-25T21:00:00Z,732,0,732,1
2021-10-25T22:00:00Z,715,0,715,0
2021-10-25T23:00:00Z,225,0,225,0
2021-10-26T00:00:00Z,0,163,163,0
2021-10-26T01:00:00Z,0,233,233,0
2021-10-26T02:00:00Z,0,399,399,0
2021-10-26T03:00:00Z,0,308,308,0
2021-10-26T04:00:00Z,0,241,241,0
2021-10-26T05:00:00Z,0,312,312,0
2021-10-26T06:00:00Z,0,1125,1125,1
2021-10-26T07:00:00Z,0,1315,1315,1
2021-10-26T08:00:00Z,0,1483,1483,1
2021-10-26T09:00:00Z,0,384,384,1
2021-10-26T10:00:00Z,0,230,230,1
2021-10-26T11:00:00Z,0,654,654,1
2021-10-26T12:00:00Z,0,302,302,1
2021-10-26T13:00:00Z,0,281,281,1
2021-10-26T14:00:00Z,0,277,277,1
2021-10-26T15:00:00Z,0,264,264,1
2021-10-26T16:00:00Z,145,1,146,1
2021-10-26T17:00:00Z,130,0,130,1
2021-10-26T18:00:00Z,124,0,124,1
2021-10-26T19:00:00Z,567,0,567,1
2021-10-26T20:00:00Z,463,0,463,1
2021-10-26T21:00:00Z,684,0,684,1
2021-10-26T22:00:00Z,152,0,152,0
2021-10-26T23:00:00Z,171,0,171,0
2021-10-27T00:00:00Z,1,325,326,0
2021-10-27T01:00:00Z,0,237,237,0
2021-10-27T02:00:00Z,0,196,196,0
2021-10-27T03:00:00Z,0,154,154,0
2021-10-27T04:00:00Z,0,131,131,0
2021-10-27T05:00:00Z,0,1408,1408,0
2021-10-27T06:00:00Z,0,199,199,1
2021-10-27T07:00:00Z,0,165,165,1
2021-10-27T08:00:00Z,0,170,170,1
2021-10-27T09:00:00Z,0,164,164,1
2021-10-27T10:00:00Z,0,195,195,1
2021-10-27T11:00:00Z,0,152,152,1
2021-10-27T12:00:00Z,0,327,327,1
2021-10-27T13:00:00Z,0,759,759,1
2021-10-27T14:00:00Z,0,276,276,1
2021-10-27T15:00:00Z,0,229,229,1
2021-10-27T16:00:00Z,214,1,215,1
2021-10-27T17:00:00Z,144,0,144,1
2021-10-27T18:00:00Z,123,0,123,1
2021-10-27T19:00:00Z,119,0,119,1
2021-10-27T20:00:00Z,560,0,560,1
2021-10-27T21:00:00Z,459,0,459,1
2021-10-27T22:00:00Z,681,0,681,0
2021-10-27T23:00:00Z,179,0,179,0
2021-10-28T00:00:00Z,1,372,373,0
2021-10-28T01:00:00Z,0,252,252,0
2021-10-28T02:00:00Z,0,151,151,0
2021-10-28T03:00:00Z,0,140,140,0
2021-10-28T04:00:00Z,0,222,222,0
2021-10-28T05:00:00Z,0,178,178,0
2021-10-28T06:00:00Z,0,142,142,1
2021-10-28T07:00:00Z,0,293,293,1
2021-10-28T08:00:00Z,0,164,164,1
2021-10-28T09:00:00Z,0,223,223,1
2021-10-28T10:00:00Z,0,226,226,1
2021-10-28T11:00:00Z,0,143,143,1
2021-10-28T12:00:00Z,0,126,126,1
2021-10-28T13:00:00Z,0,820,820,1
2021-10-28T14:00:00Z,0,291,291,1
2021-10-28T15:00:00Z,0,293,293,1
2021-10-28T16:00:00Z,234,1,235,1
2021-10-28T17:00:00Z,142,0,142,1
2021-10-28T18:00:00Z,121,0,121,1
2021-10-28T19:00:00Z,118,0,118,1
2021-10-28T20:00:00Z,553,0,553,1
2021-10-28T21:00:00Z,461,0,461,1
2021-10-28T22:00:00Z,696,0,696,0
2021-10-28T23:00:00Z,182,0,182,0
2021-10-29T00:00:00Z,0,396,396,0
2021-10-29T01:00:00Z,0,212,212,0
2021-10-29T02:00:00Z,0,186,186,0
2021-10-29T03:00:00Z,0,155,155,0
2021-10-29T04:00:00Z,0,139,139,0
2021-10-29T05:00:00Z,0,306,306,0
2021-10-29T06:00:00Z,0,161,161,1
2021-10-29T07:00:00Z,0,168,168,1
2021-10-29T08:00:00Z,0,215,215,1
2021-10-29T09:00:00Z,0,182,182,1
2021-10-29T10:00:00Z,0,236,236,1
2021-10-29T11:00:00Z,0,970,970,1
2021-10-29T12:00:00Z,0,395,395,1
2021-10-29T13:00:00Z,0,247,247,1
2021-10-29T14:00:00Z,0,317,317,1
2021-10-29T15:00:00Z,0,457,457,1
2021-10-29T16:00:00Z,231,0,231,1
2021-10-29T17:00:00Z,150,0,150,1
2021-10-29T18:00:00Z,126,0,126,1
2021-10-29T19:00:00Z,116,0,116,1
2021-10-29T20:00:00Z,547,0,547,1
2021-10-29T21:00:00Z,457,0,457,1
2021-10-29T22:00:00Z,710,0,710,0
2021-10-29T23:00:00Z,143,0,143,0
2021-10-30T00:00:00Z,0,225,225,0
2021-10-30T01:00:00Z,0,337,337,0
2021-10-30T02:00:00Z,0,310,310,0
2021-10-30T03:00:00Z,0,601,601,0
2021-10-30T04:00:00Z,0,334,334,0
2021-10-30T05:00:00Z,0,425,425,0
2021-10-30T06:00:00Z,0,319,319,1
2021-10-30T07:00:00Z,0,314,314,1
2021-10-30T08:00:00Z,0,282,282,1
2021-10-30T09:00:00Z,0,226,226,1
2021-10-30T10:00:00Z,0,424,424,1
2021-10-30T11:00:00Z,0,805,805,1
2021-10-30T12:00:00Z,0,226,226,1
2021-10-30T13:00:00Z,0,233,233,1
2021-10-30T14:00:00Z,0,234,234,1
2021-10-30T15:00:00Z,0,219,219,1
2021-10-30T16:00:00Z,221,1,222,1
2021-10-30T17:00:00Z,141,0,141,1
2021-10-30T18:00:00Z,115,0,115,1
2021-10-30T19:00:00Z,120,0,120,1
2021-10-30T20:00:00Z,660,0,660,1
2021-10-30T21:00:00Z,484,0,484,1
2021-10-30T22:00:00Z,545,0,545,0
2021-10-30T23:00:00Z,153,0,153,0
2021-10-31T00:00:00Z,267,0,267,0
2021-10-31T01:00:00Z,352,0,352,0
2021-10-31T02:00:00Z,720,0,720,0
2021-10-31T03:00:00Z,872,0,872,0
2021-10-31T04:00:00Z,1321,0,1321,0
2021-10-31T05:00:00Z,3288,0,3288,0
2021-10-31T06:00:00Z,1082,0,1082,1
2021-10-31T07:00:00Z,174,0,174,1
2021-10-31T08:00:00Z,122,0,122,1
2021-10-31T09:00:00Z,2149,0,2149,1
2021-10-31T10:00:00Z,2022,0,2022,1
2021-10-31T17:00:00Z,126,0,126,1
2021-10-31T18:00:00Z,118,0,118,1
2021-10-31T19:00:00Z,115,0,115,1
2021-10-31T20:00:00Z,676,0,676,1
2021-10-31T21:00:00Z,686,0,686,1
2021-10-31T22:00:00Z,337,0,337,0
2021-10-31T23:00:00Z,127,0,127,0
2021-11-01T00:00:00Z,160,0,160,0
2021-11-01T01:00:00Z,272,0,272,0
2021-11-01T02:00:00Z,864,0,864,0
2021-11-01T03:00:00Z,1667,0,1667,0
2021-11-01T04:00:00Z,2709,0,2709,0
2021-11-01T05:00:00Z,879,0,879,0
2021-11-01T06:00:00Z,1253,0,1253,1
2021-11-01T07:00:00Z,1364,0,1364,1
2021-11-01T08:00:00Z,1699,0,1699,1
2021-11-01T09:00:00Z,471,0,471,1
2021-11-01T10:00:00Z,160,0,160,1
2021-11-01T11:00:00Z,516,0,516,1
2021-11-01T12:00:00Z,311,0,311,1
2021-11-01T13:00:00Z,238,0,238,1
2021-11-01T14:00:00Z,226,0,226,1
2021-11-01T15:00:00Z,394,0,394,1
2021-11-01T16:00:00Z,478,0,478,1
2021-11-01T17:00:00Z,155,0,155,1
2021-11-01T18:00:00Z,130,0,130,1
2021-11-01T19:00:00Z,106,0,106,1
2021-11-01T20:00:00Z,577,0,577,1
2021-11-01T21:00:00Z,463,0,463,1
2021-11-01T22:00:00Z,681,0,681,0
2021-11-01T23:00:00Z,158,0,158,0
2021-11-02T00:00:00Z,240,0,240,0
2021-11-02T01:00:00Z,0,384,384,0
2021-11-02T02:00:00Z,0,152,152,0
2021-11-02T03:00:00Z,0,121,121,0
2021-11-02T04:00:00Z,0,122,122,0
2021-11-02T05:00:00Z,0,122,122,0
2021-11-02T06:00:00Z,0,102,102,1
2021-11-02T07:00:00Z,0,107,107,1
2021-11-02T08:00:00Z,0,121,121,1
2021-11-02T09:00:00Z,0,115,115,1
2021-11-02T10:00:00Z,0,162,162,1
2021-11-02T11:00:00Z,0,416,416,1
2021-11-02T12:00:00Z,0,606,606,1
2021-11-02T13:00:00Z,0,797,797,1
2021-11-02T14:00:00Z,0,264,264,1
2021-11-02T15:00:00Z,0,244,244,1
2021-11-02T16:00:00Z,0,302,302,1
2021-11-02T17:00:00Z,167,0,167,1
2021-11-02T18:00:00Z,125,0,125,1
2021-11-02T19:00:00Z,126,0,126,1
2021-11-02T20:00:00Z,451,0,451,1
2021-11-02T21:00:00Z,554,0,554,1
2021-11-02T22:00:00Z,670,0,670,0
2021-11-02T23:00:00Z,167,0,167,0
2021-11-03T00:00:00Z,189,0,189,0
2021-11-03T01:00:00Z,1,425,426,0
2021-11-03T02:00:00Z,0,194,194,0
2021-11-03T03:00:00Z,0,175,175,0
2021-11-03T04:00:00Z,0,154,154,0
2021-11-03T05:00:00Z,0,184,184,0
2021-11-03T06:00:00Z,0,234,234,1
2021-11-03T07:00:00Z,0,160,160,1
2021-11-03T08:00:00Z,0,184,184,1
2021-11-03T09:00:00Z,0,179,179,1
2021-11-03T10:00:00Z,0,197,197,1
2021-11-03T11:00:00Z,0,328,328,1
2021-11-03T12:00:00Z,0,917,917,1
2021-11-03T13:00:00Z,0,273,273,1
2021-11-03T14:00:00Z,0,256,256,1
2021-11-03T15:00:00Z,0,232,232,1
2021-11-03T16:00:00Z,0,261,261,1
2021-11-03T17:00:00Z,162,1,163,1
2021-11-03T18:00:00Z,133,0,133,1
2021-11-03T19:00:00Z,131,0,131,1
2021-11-03T20:00:00Z,551,0,551,1
2021-11-03T21:00:00Z,455,0,455,1
2021-11-03T22:00:00Z,689,0,689,0
2021-11-03T23:00:00Z,172,0,172,0
2021-11-04T00:00:00Z,222,0,222,0
2021-11-04T01:00:00Z,1,483,484,0
2021-11-04T02:00:00Z,0,240,240,0
2021-11-04T03:00:00Z,0,251,251,0
2021-11-04T04:00:00Z,0,189,189,0
2021-11-04T05:00:00Z,0,165,165,0
2021-11-04T06:00:00Z,0,215,215,1
2021-11-04T07:00:00Z,0,185,185,1
2021-11-04T08:00:00Z,0,170,170,1
2021-11-04T09:00:00Z,0,150,150,1
2021-11-04T10:00:00Z,0,194,194,1
2021-11-04T11:00:00Z,0,557,557,1
2021-11-04T12:00:00Z,0,265,265,1
2021-11-04T13:00:00Z,0,257,257,1
2021-11-04T14:00:00Z,0,380,380,1
2021-11-04T15:00:00Z,0,299,299,1
2021-11-04T16:00:00Z,0,324,324,1
2021-11-04T17:00:00Z,174,1,175,1
2021-11-04T18:00:00Z,128,0,128,1
2021-11-04T19:00:00Z,126,0,126,1
2021-11-04T20:00:00Z,128,0,128,1
2021-11-04T21:00:00Z,896,0,896,1
2021-11-04T22:00:00Z,704,0,704,0
2021-11-04T23:00:00Z,156,0,156,0
2021-11-05T00:00:00Z,181,0,181,0
2021-11-05T01:00:00Z,1,395,396,0
2021-11-05T02:00:00Z,0,193,193,0
2021-11-05T03:00:00Z,0,184,184,0
2021-11-05T04:00:00Z,0,186,186,0
2021-11-05T05:00:00Z,0,208,208,0
2021-11-05T06:00:00Z,0,260,260,1
2021-11-05T07:00:00Z,0,317,317,1
2021-11-05T08:00:00Z,0,249,249,1
2021-11-05T09:00:00Z,0,227,227,1
2021-11-05T10:00:00Z,0,467,467,1
2021-11-05T11:00:00Z,0,815,815,1
2021-11-05T12:00:00Z,0,455,455,1
2021-11-05T13:00:00Z,0,250,250,1
2021-11-05T14:00:00Z,0,366,366,1
2021-11-05T15:00:00Z,0,279,279,1
2021-11-05T16:00:00Z,0,517,517,1
2021-11-05T17:00:00Z,161,1,162,1
2021-11-05T18:00:00Z,130,0,130,1
2021-11-05T19:00:00Z,129,0,129,1
2021-11-05T20:00:00Z,576,0,576,1
2021-11-05T21:00:00Z,466,0,466,1
2021-11-05T22:00:00Z,737,0,737,0
2021-11-05T23:00:00Z,151,0,151,0
2021-11-06T00:00:00Z,146,0,146,0
2021-11-06T01:00:00Z,0,258,258,0
2021-11-06T02:00:00Z,0,325,325,0
2021-11-06T03:00:00Z,0,357,357,0
2021-11-06T04:00:00Z,0,332,332,0
2021-11-06T05:00:00Z,0,271,271,0
2021-11-06T06:00:00Z,0,279,279,1
2021-11-06T07:00:00Z,0,818,818,1
2021-11-06T08:00:00Z,0,363,363,1
2021-11-06T09:00:00Z,0,326,326,1
2021-11-06T10:00:00Z,0,705,705,1
2021-11-06T11:00:00Z,0,393,393,1
2021-11-06T12:00:00Z,0,822,822,1
2021-11-06T13:00:00Z,0,1607,1607,1
2021-11-06T14:00:00Z,0,249,249,1
2021-11-06T15:00:00Z,0,237,237,1
2021-11-06T16:00:00Z,0,236,236,1
2021-11-06T17:00:00Z,208,0,208,1
2021-11-06T18:00:00Z,139,0,139,1
2021-11-06T19:00:00Z,124,0,124,1
2021-11-06T20:00:00Z,103,0,103,1
2021-11-06T21:00:00Z,696,0,696,1
2021-11-06T22:00:00Z,646,0,646,0
2021-11-06T23:00:00Z,412,0,412,0
2021-11-07T00:00:00Z,146,0,146,0
2021-11-07T01:00:00Z,144,0,144,0
2021-11-07T02:00:00Z,853,0,853,0
2021-11-07T03:00:00Z,664,0,664,0
2021-11-07T04:00:00Z,800,0,800,0
2021-11-07T05:00:00Z,315,0,315,0
2021-11-07T06:00:00Z,275,0,275,1
2021-11-07T07:00:00Z,2512,0,2512,1
2021-11-07T08:00:00Z,529,0,529,1
2021-11-07T09:00:00Z,201,0,201,1
2021-11-07T10:00:00Z,214,0,214,1
2021-11-07T11:00:00Z,639,0,639,1
2021-11-07T12:00:00Z,2158,0,2158,1
2021-11-07T13:00:00Z,911,0,911,1
2021-11-07T14:00:00Z,345,0,345,1
2021-11-07T15:00:00Z,250,0,250,1
2021-11-07T16:00:00Z,348,0,348,1
2021-11-07T17:00:00Z,180,0,180,1
2021-11-07T18:00:00Z,128,0,128,1
2021-11-07T19:00:00Z,128,0,128,1
2021-11-07T20:00:00Z,131,0,131,1
2021-11-07T21:00:00Z,848,0,848,1
2021-11-07T22:00:00Z,694,0,694,0
2021-11-07T23:00:00Z,134,0,134,0
2021-11-08T00:00:00Z,293,0,293,0
2021-11-08T01:00:00Z,283,0,283,0
2021-11-08T02:00:00Z,1564,0,1564,0
2021-11-08T03:00:00Z,487,0,487,0
2021-11-08T04:00:00Z,498,0,498,0
2021-11-08T05:00:00Z,1076,0,1076,0
2021-11-08T06:00:00Z,1234,0,1234,1
2021-11-08T07:00:00Z,2384,0,2384,1
2021-11-08T08:00:00Z,1858,0,1858,1
2021-11-08T09:00:00Z,329,0,329,1
2021-11-08T10:00:00Z,261,0,261,1
2021-11-08T11:00:00Z,237,0,237,1
2021-11-08T12:00:00Z,339,0,339,1
2021-11-08T13:00:00Z,250,0,250,1
2021-11-08T14:00:00Z,233,0,233,1
2021-11-08T15:00:00Z,230,0,230,1
2021-11-08T16:00:00Z,386,0,386,1
2021-11-08T17:00:00Z,169,0,169,1
2021-11-08T18:00:00Z,117,0,117,1
2021-11-08T19:00:00Z,115,0,115,1
2021-11-08T20:00:00Z,316,0,316,1
2021-11-08T21:00:00Z,703,0,703,1
2021-11-08T22:00:00Z,716,0,716,0
2021-11-08T23:00:00Z,153,0,153,0
2021-11-09T00:00:00Z,273,0,273,0
2021-11-09T01:00:00Z,0,445,445,0
2021-11-09T02:00:00Z,0,137,137,0
2021-11-09T03:00:00Z,0,124,124,0
2021-11-09T04:00:00Z,0,109,109,0
2021-11-09T05:00:00Z,0,101,101,0
2021-11-09T06:00:00Z,0,123,123,1
2021-11-09T07:00:00Z,0,120,120,1
2021-11-09T08:00:00Z,0,107,107,1
2021-11-09T09:00:00Z,0,123,123,1
2021-11-09T10:00:00Z,0,152,152,1
2021-11-09T11:00:00Z,0,582,582,1
2021-11-09T12:00:00Z,0,2470,2470,1
2021-11-09T13:00:00Z,0,1148,1148,1
2021-11-09T14:00:00Z,0,248,248,1
2021-11-09T15:00:00Z,0,240,240,1
2021-11-09T16:00:00Z,0,377,377,1
2021-11-09T17:00:00Z,175,0,175,1
2021-11-09T18:00:00Z,116,0,116,1
2021-11-09T19:00:00Z,120,0,120,1
2021-11-09T20:00:00Z,128,0,128,1
2021-11-09T21:00:00Z,885,0,885,1
2021-11-09T22:00:00Z,719,0,719,0
2021-11-09T23:00:00Z,149,0,149,0
2021-11-10T00:00:00Z,343,0,343,0
2021-11-10T01:00:00Z,0,232,232,0
